fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,density,pH,sulphates,alcohol,free.so2,total.so2,good
6.4,0.2,0.3,5.9,0.032,0.9964,3.46,0.39,8.4,32.9,143.5,1
7.7,0.31,0.36,4.6,0.023,0.9923,3.07,0.66,11.9,20.2,204.2,1
5.8,0.39,0.25,3.7,0.029,0.9912,3.2,0.63,11.2,37.2,134.3,1
7.6,0.38,0.35,9.2,0.043,0.9942,3.07,0.41,11.2,19.9,119.6,1
7.9,0.17,0.26,2.2,0.039,0.9942,3.06,0.73,9.6,7.1,157.9,0
6.6,0.45,0.06,4.9,0.046,0.9943,3.11,0.55,10.1,33.8,157,0
5.3,0.5,0.19,2.1,0.036,0.9893,3.37,0.77,13.5,28.3,127.7,1
6.1,0.12,0.28,5.7,0.039,0.9946,3.59,0.43,10.5,54.3,218.7,1
6.2,0.21,0.4,1.7,0.031,0.9919,3.41,0.47,11.4,44.3,152,1
6.2,0.35,0.66,16.1,0.047,0.9981,3.13,0.5,8.9,22.3,158.9,1
6.4,0.34,0.28,14.7,0.047,0.9978,3.22,0.47,9.6,50.9,232.3,0
6.3,0.33,0.22,6.3,0.039,0.9945,3.19,0.63,9.7,38.1,133.8,1
7.9,0.21,0.36,9.4,0.055,0.9978,3.31,0.47,9.7,22.6,172,0
6.9,0.2,0.35,2,0.035,0.9897,3.24,0.42,12.5,54,149.3,1
6.6,0.33,0.28,6.1,0.017,0.9911,3.23,0.33,12,41.4,100.5,1
5.4,0.22,0.17,12.7,0.05,0.9958,3.39,0.35,10.8,34.8,128.8,1
5.9,0.23,0.19,1.5,0.045,0.9914,3.3,0.57,11.1,23.6,131.5,1
8.2,0.27,0.39,9,0.041,0.9946,3.11,0.36,12,36.9,155.9,1
8.5,0.24,0.33,1.3,0.047,0.9916,3.08,0.54,10.9,60.7,105.7,1
8.3,0.32,0.37,11.6,0.028,0.9942,3.03,0.36,11.8,2.8,47.1,1
6.5,0.59,0.45,11.1,0.05,0.9971,3.18,0.57,9.3,51.8,211.4,0
6.6,0.16,0.32,4.9,0.041,0.9924,3.18,0.43,11.2,44.9,117.4,1
5.9,0.2,0.24,5.2,0.076,0.9949,3.21,0.42,9.4,51.1,213,0
6.4,0.32,0.28,1.1,0.038,0.9919,3.12,0.42,10.5,27.7,126.5,1
6.2,0.34,0.23,16.2,0.056,0.9987,3.27,0.55,9.2,38,177.2,0
7.4,0.31,0.21,11.6,0.035,0.9957,3.1,0.45,10.3,42.7,154.9,0
6.7,0.26,0.3,7.8,0.037,0.9948,3.23,0.56,10.5,33,177.4,1
6.2,0.32,0.26,12.2,0.046,0.9962,3.12,0.57,9.7,23.7,194.6,0
7.2,0.23,0.21,0.9,0.03,0.989,2.9,0.38,12.2,28.5,71.4,1
8.1,0.3,0.33,1.2,0.043,0.9909,3,0.43,12.3,26.2,92.3,1
5.3,0.43,0.04,1.3,0.035,0.9894,3.37,0.32,12,48.8,107.2,1
7.6,0.32,0.29,10.3,0.04,0.9966,3.05,0.35,9.4,21.1,131.3,0
6.6,0.32,0.4,16.3,0.059,1,3.38,0.6,9.1,16.4,189.3,0
6,0.24,0.29,1.5,0.045,0.9919,3.33,0.53,10.3,23.3,52.7,0
9.3,0.17,0.54,1.5,0.048,0.9943,3.01,0.6,10.2,14.5,91.2,1
7.5,0.25,0.41,1.9,0.02,0.9896,3.09,0.57,12.1,23.1,69.6,1
8,0.28,0.27,1.7,0.034,0.9909,2.99,0.49,11.8,26.3,130,1
8.9,0.27,0.24,4.9,0.025,0.9923,2.87,0.5,11.3,54.7,89.2,0
7.1,0.33,0.13,7.9,0.043,0.9957,3.24,0.37,9.3,9.1,117.9,0
6.9,0.23,0.3,2.9,0.047,0.9914,3.07,0.65,10.9,35,119.2,1
6.5,0.41,0.31,1.6,0.036,0.9908,3.58,0.49,12.8,37.5,89.3,1
6.4,0.45,0.07,1,0.03,0.9906,2.97,0.29,10.7,10.2,119.7,0
6.4,0.27,0.48,7.3,0.045,0.9957,3.25,0.43,9.2,47.3,211.2,1
7.4,0.45,0.21,11.4,0.049,0.9981,3.29,0.44,9,51.1,170.8,0
6.8,0.5,0.37,11.6,0.096,0.9963,3.11,0.5,9.6,19.3,99.9,0
6.8,0.29,0.37,6.9,0.056,0.9973,3.55,0.56,10.3,33.6,173.7,0
5.8,0.24,0.29,1.4,0.039,0.9873,3.1,0.29,13.8,37.2,86.9,1
5,0.16,0.2,5.8,0.048,0.9934,3.2,0.54,10,45.2,142.1,1
6.3,0.31,0.33,2.3,0.042,0.9889,3.3,0.44,12.7,40.1,100.5,1
6.8,0.22,0.51,0.8,0.052,0.9911,3.25,0.35,11.4,22.1,129.3,1
6.1,0.26,0.35,1.3,0.046,0.9922,3.29,0.61,10.5,6.4,27,0
7.5,0.38,0.55,9.8,0.055,0.9957,3.14,0.66,9.8,18.1,174.6,1
6.8,0.26,0.34,7.7,0.029,0.9937,3.19,0.35,10.5,32.5,147.2,0
6.3,0.36,0.21,5,0.041,0.9938,3.03,0.52,9.3,15.3,124.9,0
8.8,0.25,0.35,0.4,0.043,0.9922,3.09,0.39,10.5,11.8,77.8,0
6.3,0.24,0.58,1.1,0.061,0.9926,3,0.39,9.5,19.5,132.7,0
7.2,0.25,0.38,1.9,0.051,0.9908,3.13,0.51,11.1,23.1,180.6,0
7.4,0.38,0.25,7.5,0.038,0.9949,3.17,0.42,10,24.4,158.2,0
5.8,0.29,0.2,19.3,0.031,0.997,2.96,0.41,10.5,35.1,102.7,1
6.3,0.41,0.24,14,0.048,0.9981,3.43,0.54,9.9,29.3,102.4,1
7.6,0.16,0.27,4.7,0.049,0.9941,3.09,0.47,9.6,25.9,112,1
6.2,0.36,0.3,7.2,0.045,0.9957,3.36,0.54,9.8,58.6,241.3,1
6.2,0.21,0.29,1.5,0.062,0.9939,3.23,0.45,9.2,15.7,137.9,1
7.1,0.25,0.36,5.5,0.025,0.9907,3.05,0.32,12.6,34.2,97.9,1
7,0.22,0.28,8.7,0.046,0.9954,3.25,0.53,10.4,37.5,254.9,1
7.5,0.35,0.38,7.7,0.04,0.9961,3.11,0.52,9.1,48.7,241.6,1
7.9,0.3,0.74,1.8,0.033,0.9909,3.28,0.51,12.8,34.9,145.5,1
5.6,0.2,0.65,10,0.042,0.9946,2.97,0.45,10.3,94.5,198.6,1
6.4,0.23,0.22,2.1,0.044,0.9911,3.13,0.53,11.4,33.4,144.6,1
6.7,0.31,0.34,2.6,0.053,0.9933,3.16,0.6,9.9,32,211.1,0
7,0.3,0.29,8.2,0.026,0.9914,3,0.38,12.2,34.9,104.5,1
6.1,0.22,0.29,1.5,0.051,0.9929,3.24,0.43,10.1,40.5,143.2,1
7.2,0.2,0.27,9.6,0.036,0.9943,3.03,0.38,10.3,21.5,98.4,1
6.1,0.25,0.3,7.7,0.052,0.9953,3.06,0.5,9.5,33.4,126.3,1
7.5,0.24,0.4,14.8,0.044,0.9999,3.37,0.42,8.9,46.8,125.2,1
5.9,0.64,-0.03,5.5,0.033,0.9938,3.32,0.52,10.4,7.4,30.5,0
7.8,0.2,0.39,1,0.041,0.9911,3.06,0.43,11.9,35.6,134,0
6.5,0.22,0.31,13.1,0.053,0.9984,3.36,0.49,9.4,17.4,138.7,1
6.9,0.25,0.4,16,0.054,0.9987,3.18,0.62,10.4,74.2,202.5,1
6.7,0.29,0.28,2.7,0.025,0.9921,3.31,0.65,11.4,36,85.6,1
5.3,0.33,0.18,1.8,0.033,0.9904,3.35,0.49,12.3,16.4,67.6,1
8.5,0.25,0.4,10.4,0.045,0.9974,3.21,0.52,9.9,18.3,130.4,1
5.5,0.23,0.33,1.2,0.047,0.9924,3.11,0.43,9.5,23.6,151.3,1
6.7,0.13,0.35,2.2,0.038,0.992,3.09,0.66,10,39.7,115.2,1
7,0.28,0.21,18,0.037,0.999,3.08,0.53,9.2,15.3,119,0
7.1,0.2,0.35,2.1,0.042,0.9934,3.29,0.61,10.2,26.8,141.1,0
6.3,0.24,0.44,1.9,0.024,0.9897,3.17,0.41,12.6,38.4,115.7,1
6.9,0.11,0.31,10.2,0.04,0.9956,3.18,0.39,9.7,40.9,78.8,1
6.7,0.11,0.26,14.7,0.052,0.997,3.2,0.35,9.8,45.8,100,1
6.4,0.13,0.47,1.5,0.092,0.9929,3.19,0.35,9.7,49.7,154,1
7.9,0.33,0.42,6.5,0.027,0.9911,2.96,0.37,12.6,48.2,124.4,1
6.5,0.25,0.3,5.7,0.037,0.9951,3.13,0.49,9.7,13.4,125.8,1
6.7,0.18,0.28,8.7,0.046,0.9954,3.24,0.54,10.6,47.8,216.5,1
6.7,0.33,0.73,2.8,0.088,0.9926,3.5,0.69,12.1,23.9,207.3,1
6,0.25,0.29,11.6,0.047,0.9949,3.23,0.36,10.8,46,140.5,1
7.2,0.19,0.28,13.8,0.057,0.998,2.96,0.41,8.8,42.2,157.1,1
7.6,0.2,0.27,4.9,0.034,0.9909,2.98,0.49,12.4,24.4,63.7,1
5.7,0.27,0.34,2.1,0.052,0.9926,3.28,0.49,10.2,36.3,108.8,0
6.3,0.32,0.28,1.4,0.042,0.9959,3.77,0.65,9.3,25.4,113.8,0
6,0.28,0.21,1.2,0.056,0.991,3.32,0.43,11,34.4,155.5,1
6.6,0.21,0.28,4.8,0.037,0.9917,3.17,0.42,11.8,12.3,103,1
7.6,0.2,0.29,1.4,0.045,0.9912,3.14,0.46,11.3,34.6,99.7,1
6.1,0.16,0.31,6.1,0.035,0.9937,3.31,0.57,10.2,25.4,95,1
7.5,0.39,0.3,6.6,0.038,0.9915,3.16,0.57,12.4,22.7,119.2,1
6.5,0.25,0.2,8.2,0.051,0.9955,3.25,0.48,9.5,44.2,154.6,0
8.6,0.2,0.25,9.3,0.035,0.9946,3.06,0.38,11.5,82.8,146.5,1
5.9,0.17,0.3,1.4,0.038,0.991,3.29,0.4,11.2,49.5,147.8,1
6.5,0.22,0.3,2,0.032,0.9897,2.97,0.6,12,34.6,116.1,1
7.6,0.27,0.39,1.9,0.051,0.9942,3.26,0.4,10.5,23.6,109.9,1
5.8,0.28,0.3,4.2,0.025,0.9897,3.27,0.59,12.8,38,115,1
7,0.46,0.29,14.8,0.025,0.995,3.13,0.49,12.1,18.8,134.8,1
9,0.31,0.51,7.2,0.039,0.9937,2.94,0.32,11.5,30.2,78.7,1
6.7,0.32,0.31,2.5,0.051,0.9896,3.13,0.52,12.9,19.5,131.8,1
7.2,0.17,0.39,2.3,0.049,0.9908,2.94,0.36,12,23.8,75.4,1
7.1,0.14,0.31,9,0.038,0.9955,3.23,0.42,9.5,48.6,146.4,1
6.4,0.17,0.54,8.4,0.082,0.9958,2.9,0.39,8.8,60.5,126.7,1
7,0.37,0.57,12.1,0.037,0.9967,3.09,0.29,9.6,20.8,88.3,0
7.8,0.27,0.35,1.3,0.051,0.9911,3.09,0.44,11.1,38.5,140,0
6.1,0.27,0.27,10.5,0.03,0.9939,3.2,0.37,10.8,27.3,107.6,1
6.6,0.55,0.28,5.2,0.06,0.9946,3.29,0.37,9.1,24.3,93.4,0
6.7,0.22,0.4,6.7,0.034,0.9922,3.18,0.47,11.5,37.6,140,1
6.7,0.32,0.17,7.9,0.044,0.9959,3.17,0.45,9.5,61.1,207,1
6.8,0.25,0.33,1.4,0.061,0.9937,3.16,0.52,9.5,32.8,195.3,0
6.9,0.18,0.29,8.6,0.043,0.9955,3.24,0.55,10.2,40,229.1,1
6.4,0.16,0.36,1.4,0.036,0.9933,3.38,0.49,9.9,29.2,121.9,1
6.9,0.22,0.42,7.5,0.043,0.9957,3.23,0.5,9.3,61.7,183.8,1
6.3,0.27,0.48,1.4,0.05,0.9931,3.3,0.42,9.8,20.4,66.8,1
7.4,0.24,0.37,13.3,0.067,0.9977,3,0.47,9.2,66.5,196.2,1
7.6,0.28,0.32,1.2,0.048,0.9904,2.96,0.46,12,26.9,84.3,1
7.9,0.34,0.29,13,0.033,0.9932,2.99,0.43,12.9,12.2,52.6,1
7,0.2,0.28,8.7,0.045,0.9952,3.24,0.56,10.4,40.7,205.3,1
7.1,0.27,0.29,3.8,0.059,0.996,3.54,0.61,10.5,29.8,188.5,0
7.9,0.33,0.27,1.2,0.049,0.9941,3.24,0.37,9.4,11.6,84.1,0
7.6,0.18,0.32,1.6,0.04,0.9916,3.21,0.44,11.4,50.1,163.3,1
6.8,0.29,0.31,4.7,0.17,0.9945,3.19,0.48,9.3,82.2,218.6,0
6.6,0.19,0.42,14.1,0.037,0.9983,3.17,0.51,9.3,93,135.6,1
4.6,0.13,0.29,1.1,0.041,0.9912,3.77,0.51,11.3,37.2,88.6,1
5.9,0.36,0.31,1.5,0.032,0.99,3.37,0.55,12,35.5,98.4,1
6,0.2,0.3,13.1,0.044,0.9994,3.38,0.45,8.6,29.2,133.6,0
6.9,0.2,0.32,19.1,0.044,0.9997,2.93,0.51,9.3,48.3,149.3,1
5.9,0.32,0.29,0.8,0.184,0.9925,3.11,0.62,9.5,10.1,163.4,0
6.9,0.35,0.32,10,0.044,0.9937,3.08,0.35,11.7,34.2,149.3,1
6.7,0.5,0.32,4.1,0.067,0.9945,3.2,0.42,9,38.6,180.5,0
7,0.16,0.35,10.7,0.044,0.9954,3.15,0.43,11.1,18.8,90.6,1
7.3,0.22,0.34,12.7,0.048,0.9984,3.41,0.4,9.7,48.1,168.4,0
6.7,0.24,0.38,1,0.026,0.9892,3.25,0.37,12.1,30,98.6,1
8.1,0.36,0.28,1.7,0.028,0.9921,2.97,0.5,10.4,8.6,71.2,0
7.5,0.38,0.35,1.4,0.044,0.9907,3.39,0.47,12.8,42.4,100.5,1
4.5,0.45,0.11,2.9,0.024,0.9881,3.47,0.33,13.2,32.9,106.7,1
7.3,0.23,0.41,15.5,0.049,0.9999,3.32,0.59,9.1,50.9,227.2,1
6.6,0.31,0.82,1.3,0.151,0.9935,3,0.38,9.2,63.7,129.2,0
6.4,0.15,0.21,1.5,0.039,0.993,3.5,0.6,10.1,38,157.4,1
6.2,0.3,0.26,1.5,0.034,0.988,3.1,0.44,13.2,30.8,99.3,1
6.7,0.15,0.35,1.8,0.026,0.9934,3.36,0.58,10.2,28.3,104,1
7.5,0.13,0.31,1.3,0.033,0.9925,3.53,0.39,10.5,28.4,79.1,1
6.4,0.19,0.32,1.7,0.035,0.9917,3.16,0.36,10.1,40.2,154.5,0
6.3,0.19,0.25,17.1,0.047,0.9972,3.25,0.36,10.4,57.3,140.7,1
7.3,0.21,0.25,4.5,0.046,0.9948,3.22,0.36,9.4,33.8,108.2,0
7.2,0.28,0.54,12.9,0.048,0.9985,3.05,0.46,9.1,72.9,138.9,1
6.5,0.39,0.4,11.7,0.058,0.9983,3.28,0.5,8.9,43.1,181.7,1
7.7,0.22,0.36,1.8,0.044,0.9923,3.29,0.54,11.3,23.4,129.6,1
8,0.17,0.44,14.1,0.055,1.0008,3.29,0.74,8.6,36.9,157.9,1
6.9,0.41,0.35,7.4,0.02,0.9921,3.17,0.43,12.1,33.4,128.9,1
7.4,0.32,0.24,13.8,0.049,0.9983,3.21,0.45,8.7,48.7,169.1,0
8.1,0.11,0.49,1.1,0.042,0.9934,3.14,0.48,9.6,37.8,155.6,1
6,0.6,0.28,3.6,0.038,0.9911,3.42,0.44,12,54.3,142.4,1
6.3,0.29,0.3,5,0.043,0.9949,3.22,0.69,9.6,30.4,145.3,1
7.3,0.27,0.26,2.5,0.049,0.9932,3.09,0.52,9.2,30.2,132.4,1
6.6,0.15,0.25,9.8,0.047,0.995,3.16,0.38,10.1,67.5,153.3,1
7.7,0.23,0.37,1.4,0.057,0.9929,3.2,0.54,10.4,20,149.3,1
7.6,0.19,0.3,14.2,0.058,0.999,3.14,0.45,8.9,50.3,211.7,1
8.3,0.28,0.36,10.2,0.046,0.9971,3.17,0.49,10.4,42,121.1,0
7,0.15,0.38,15.3,0.046,0.9973,3.18,0.42,9.7,59.2,134.7,1
7.1,0.16,0.35,1.3,0.03,0.9926,3.33,0.33,9.8,26.5,90.6,0
7.3,0.39,0.33,8.3,0.053,0.9965,3.12,0.53,9.2,47.6,173.9,0
7.3,0.26,0.27,3.9,0.046,0.9915,3.07,0.45,11.3,17.7,72.1,1
7.2,0.18,0.32,1.6,0.035,0.9912,3.15,0.51,11.9,15.1,114.6,1
5,0.35,0.14,1.4,0.037,0.9922,3.49,0.47,10.4,72.5,148.5,0
6.5,0.33,0.41,8.4,0.045,0.995,3.15,0.51,9.4,66,176.9,1
6,0.33,0.32,12.2,0.053,0.9979,3.17,0.48,8.6,44.6,261.8,0
7.4,0.15,0.48,1,0.055,0.9914,3.23,0.47,11.2,17.7,129.6,1
6.3,0.43,0.24,4.3,0.066,0.9935,3.24,0.51,9.8,65.3,224.3,0
7.5,0.2,0.68,10.8,0.044,0.9977,3.01,0.35,8.7,33.7,124.2,0
7.2,0.26,0.43,1.8,0.049,0.9923,2.93,0.45,11,33.4,140.1,1
6.4,0.37,0.24,7.2,0.047,0.9961,3.11,0.6,9.3,38,171.6,0
7.9,0.53,0.48,14.1,0.034,0.9959,3.13,0.37,11.8,32.5,148.4,1
7.5,0.26,0.36,7,0.037,0.9938,3.02,0.33,10.9,44.3,147.1,0
6.9,0.14,0.35,1.4,0.038,0.9929,3.31,0.62,10.7,19.3,149.9,0
7.4,0.26,0.3,5.9,0.06,0.9946,3.18,0.6,10.5,156.8,309.2,0
6.4,0.3,0.29,1.5,0.038,0.9922,3.32,0.5,10.4,13.4,129,1
8.5,0.21,0.38,14.8,0.053,1.0004,3.22,0.51,9.7,30.5,141.9,0
6.6,0.34,0.25,16.1,0.046,0.9983,3.09,0.51,9.3,29,146,0
7,0.24,0.43,1.2,0.062,0.9935,3.04,0.4,9.2,37.2,100.6,0
6.2,0.27,0.47,11.9,0.035,0.9968,3.24,0.54,9.6,66.5,195.9,1
7.1,0.21,0.36,15.7,0.044,0.9993,3.26,0.75,9.5,72.4,221.7,0
7.2,0.33,0.17,1,0.043,0.9928,3.13,0.4,9.7,27.6,129.1,0
7.5,0.2,0.36,1.3,0.059,0.9931,3.51,0.47,10.7,27.4,106.1,1
6.9,0.31,0.32,5.9,0.042,0.9931,3.04,0.57,11.4,16.8,109.7,0
6.1,0.33,0.21,5,0.042,0.994,3,0.55,9.4,14.4,129.3,0
7.1,0.37,0.22,1.8,0.024,0.9904,3.35,0.6,12.8,33.6,104.3,1
8,0.43,0.42,6.6,0.034,0.9917,2.98,0.37,13.2,31.3,149.8,1
7.2,0.18,0.23,6.3,0.053,0.996,3.35,0.54,10.1,29.7,242,1
6.8,0.22,0.41,1.6,0.045,0.9931,3.24,0.69,11.3,4.5,128.3,1
6.6,0.1,0.26,15,0.053,0.9968,3.21,0.35,9.9,48.8,105.6,1
7.4,0.23,0.25,7.3,0.047,0.9961,3.11,0.37,8.9,56.1,199.8,0
7.4,0.26,0.3,2.3,0.043,0.9943,3.43,0.69,10.6,59.8,180.3,1
6.6,0.22,0.23,17.5,0.047,0.999,3.08,0.45,8.9,44.4,120.9,1
6.9,0.4,0.17,12.9,0.033,0.9974,3.09,0.49,9.3,54.5,226.5,0
6.1,0.25,0.5,1.4,0.051,0.9923,3,0.61,10,33.4,117.7,1
7.6,0.26,0.8,12,0.041,0.9983,2.99,0.44,8.7,43.4,164.3,0
6.4,0.29,0.28,2.5,0.039,0.9894,3.22,0.37,12.5,34.2,144.6,1
6.7,0.32,0.3,4.1,0.04,0.9898,3.2,0.46,13.4,24.5,98.5,1
7.4,0.27,0.5,1.1,0.041,0.9921,3.13,0.55,11.2,40.6,180.2,0
6.7,0.17,0.3,6.4,0.048,0.9955,3.29,0.51,10.1,41.3,233.9,0
5.6,0.16,0.3,5.9,0.037,0.9916,3.19,0.44,11.7,6.1,73.6,1
7.6,0.26,0.39,1.3,0.038,0.9942,3.17,0.65,9.9,22.8,129.1,1
7.1,0.22,0.33,4.6,0.03,0.9922,2.9,0.56,10.3,29,65.8,1
6.2,0.25,0.25,1.4,0.029,0.991,3.3,0.42,11.1,40.6,99.1,1
7.4,0.53,0.28,11.3,0.034,0.9966,3.16,0.56,9.5,61.3,211,1
5.6,0.22,0.19,15.9,0.044,0.9988,3.25,0.45,8.8,44.2,106.6,1
5.9,0.13,0.37,1.2,0.032,0.9923,3.31,0.44,11.4,66.7,148.9,0
6.9,0.32,0.28,8.1,0.028,0.9918,3.14,0.62,12.7,29.8,134,1
6.6,0.35,0.36,6.9,0.185,0.9953,3.17,0.43,9.3,53.8,123.1,0
6.9,0.45,0.36,5,0.033,0.9911,3.1,0.42,12.4,24.6,158.7,1
5.6,0.34,0.1,1.2,0.031,0.9908,3.36,0.5,11.2,19.9,74,1
7.4,0.28,0.38,14.5,0.05,0.9964,3.13,0.55,10.7,35.9,199.4,0
7,0.22,0.54,14.5,0.053,0.9982,2.93,0.46,9,34.3,163.5,0
6.6,0.36,0.32,1,0.032,0.9913,3.1,0.45,10.5,11.6,64.8,0
6.1,0.28,0.27,15.8,0.034,0.9942,3.2,0.44,13,36.2,131.5,1
6.7,0.39,0.28,2.4,0.138,0.9934,3.18,0.6,9.6,15.4,91.3,0
7.2,0.09,0.48,1.3,0.05,0.9944,3.47,0.44,10.3,15.3,143.5,1
8,0.31,0.6,1.9,0.048,0.9933,3.23,0.5,11.8,11.5,96.9,0
6.1,0.41,0.21,7.2,0.034,0.9918,3.19,0.38,12.2,20.1,108.8,1
6.9,0.27,0.48,8.2,0.036,0.9961,3.16,0.47,9.2,49,185.6,0
7.5,0.33,0.25,15.5,0.05,0.9995,3.05,0.67,9.6,55.8,181.2,0
6,0.28,0.28,2.3,0.05,0.9937,3.23,0.67,10.4,27.5,145.8,1
7,0.35,0.1,3.4,0.046,0.9937,3,0.4,9.2,18.9,63.7,0
8.3,0.14,0.33,1.2,0.041,0.9937,3.46,0.39,10.2,8,44.1,1
6.2,0.27,0.26,2.1,0.035,0.9897,3.12,0.49,12.2,10.2,66.5,1
6.3,0.14,0.44,1.2,0.05,0.9912,3.26,0.69,11,47.9,131.3,1
7.9,0.28,0.39,6.7,0.036,0.9938,3.12,0.42,10.5,5.6,122.9,0
6.8,0.31,0.27,4.7,0.034,0.9901,3.09,0.49,12.3,23.3,95.6,1
6.2,0.28,0.43,13.1,0.041,0.9977,3.08,0.38,8.6,61.4,253.3,0
5.9,0.22,0.28,1.3,0.033,0.9885,3.22,0.37,12.6,58.9,86,1
6.6,0.22,0.31,14.5,0.046,0.9982,3.05,0.48,9,35.7,129.4,1
7.1,0.44,0.36,2.5,0.041,0.99,3.08,0.44,13.6,31.7,137.9,1
6.5,0.26,0.46,7.8,0.049,0.996,3.22,0.54,9.3,46,167.8,0
8,0.27,0.35,1.1,0.055,0.9937,3.09,0.54,9.3,14.4,137,0
6.9,0.4,0.56,11.5,0.043,0.9976,3.14,0.47,8.8,47.5,132.4,0
6.6,0.33,0.23,3.6,0.036,0.9904,3.09,0.4,12.3,26.4,98.7,1
6.9,0.24,0.4,13.7,0.057,0.9975,2.91,0.47,9,27.9,174.8,1
5.8,0.14,0.28,0.7,0.038,0.992,3.24,0.52,9.3,37,119.2,0
8,0.35,0.25,6.4,0.035,0.9916,2.91,0.23,12.3,37.1,99.2,1
6.5,0.27,0.34,10,0.04,0.9955,3.11,0.45,9.7,29.5,147.7,0
7.2,0.35,0.28,3.1,0.033,0.9899,3.27,0.39,13,30.7,154.2,1
6.3,0.66,0.48,12.6,0.052,0.998,3.18,0.5,9.3,48.7,271.4,1
7.5,0.23,0.28,12,0.056,0.9984,2.98,0.28,9.1,71.4,107.4,1
5.3,0.25,0.32,1.3,0.034,0.9908,3.58,0.36,11,29.3,101.9,1
7.4,0.25,0.51,12.1,0.05,0.9975,3,0.46,9.2,47.8,122.9,0
10.7,0.23,0.57,8.1,0.045,0.9978,2.88,0.68,9.4,40.6,160.7,1
6.9,0.27,0.3,4,0.054,0.9946,2.99,0.38,9.3,24.2,104.2,1
7.9,0.26,0.38,2,0.073,0.9948,3.38,0.7,10.9,48.8,170.4,1
8.2,0.13,0.45,1.6,0.041,0.9921,3.02,0.56,11,17.4,95.2,1
6.6,0.43,0.23,5.4,0.036,0.9903,3.13,0.45,13,35.5,112.6,1
6.1,0.29,0.22,6.3,0.042,0.9939,3.15,0.59,10,46.8,260.3,0
7.5,0.25,0.37,2,0.031,0.9906,3.28,0.47,12.6,28.3,133.7,1
6.8,0.3,0.36,8,0.046,0.9925,3,0.38,11.5,27.3,131.5,1
6.7,0.28,0.32,4.8,0.138,0.9952,3.22,0.38,9.2,35.9,163.9,0
6.7,0.33,0.24,3.3,0.035,0.99,3.11,0.41,12.2,30.2,99.8,1
7.3,0.21,0.24,1.5,0.039,0.9918,3.26,0.54,11.3,17.4,216.7,1
6.7,0.27,0.41,1.7,0.047,0.9929,3.15,0.71,11.3,5.9,141.2,1
7.1,0.2,0.48,1.4,0.033,0.991,3.06,0.53,11.5,11.1,67.6,1
6.2,0.27,0.48,6.6,0.049,0.9951,3.19,0.48,9.3,65.7,217.6,0
6.5,0.17,0.35,1.5,0.028,0.9914,3.36,0.59,11.5,33.1,159.7,1
7.2,0.29,0.29,1.3,0.052,0.9906,3.16,0.51,11.5,23.3,100.1,0
7.2,0.48,0.64,8.5,0.082,0.9965,2.99,0.36,9.1,26,191.9,0
7.7,0.17,0.24,1.7,0.03,0.9926,3.39,0.42,10.6,40.8,146,1
6.9,0.38,0.24,1,0.048,0.9921,3,0.31,10.2,7.2,131.4,0
6.2,0.36,0.21,5.3,0.037,0.992,3.23,0.41,11.1,47.2,167.4,1
6.4,0.25,0.35,9.8,0.067,0.9972,3.15,0.58,8.9,69.6,193,0
6.6,0.15,0.3,7.9,0.033,0.9952,3.29,0.32,10.1,17.9,80.2,1
7.8,0.29,0.42,14.3,0.043,0.999,3.17,0.63,9.1,53.7,240.6,0
6.9,0.34,0.26,7.1,0.026,0.9915,3.18,0.6,12.7,36.9,128.7,1
7.1,0.33,0.86,1.5,0.173,0.993,2.94,0.5,9.4,29.1,102.7,0
5.9,0.23,0.37,17.1,0.04,0.9993,3.22,0.43,8.7,35.5,112.2,1
6.3,0.25,0.24,1.9,0.036,0.9943,3.53,0.52,9.6,126.6,223.5,0
6.8,0.38,0.52,11.9,0.044,0.9975,3.18,0.44,8.8,56.6,142.2,0
6.7,0.38,0.28,8.3,0.035,0.9917,2.97,0.39,12.6,36.9,77.7,1
7.5,0.17,0.35,2.7,0.028,0.9919,2.96,0.53,10.9,26.4,115.7,1
5.7,0.19,0.25,13.9,0.048,0.9983,2.96,0.67,9,42.1,116.5,1
5.5,0.33,0.37,2.5,0.033,0.9908,3.12,0.61,10.8,9.9,62.9,1
5.9,0.19,0.31,1.7,0.033,0.9901,3.35,0.5,12.8,44,146,1
6.5,0.25,0.39,1.7,0.18,0.9923,3.1,0.53,10,6.4,65,0
6.9,0.23,0.39,2.4,0.173,0.994,3.09,0.36,9.2,64.2,175,1
6,0.25,0.27,9,0.045,0.9963,3.31,0.4,9.5,60.8,172.6,0
6.2,0.22,0.27,10,0.053,0.9948,3.16,0.4,10.1,57.8,131.6,1
6.7,0.28,0.39,1.1,0.041,0.9935,3.31,0.57,9.7,44.3,155,1
8.3,0.32,0.48,8.1,0.048,0.9959,3.09,0.53,10.8,57.3,249,1
6.6,0.28,0.46,8.6,0.056,0.9967,3.15,0.5,9.2,53.3,267.4,0
6.2,0.36,0.38,3.2,0.033,0.9897,3.06,0.32,12,17.3,80.1,1
7.1,0.22,0.44,5.1,0.043,0.9953,3.49,0.6,10.2,34.4,142,1
7,0.35,0.25,5.7,0.032,0.9935,2.93,0.66,10.3,20.6,131.1,1
6.3,0.37,0.12,6,0.057,0.9954,3.04,0.46,8.4,5.5,94.6,0
7.5,0.19,0.31,14.6,0.045,0.9986,3.1,0.51,9.1,41.1,184.6,1
